,joint1,joint2,joint3,joint4,joint5,joint6,X_axis,Y_axis,Z_axis
1999,-75981,142976,-127953,22177,60248,166518,157609,-508141,160348
2000,-46217,142976,-128013,8082,58155,166460,377004,-377667,156828
2001,-14598,142855,-129965,15131,53546,166460,530924,-118541,172707
2002,21879,142980,-129965,17599,51267,166460,499624,223770,174087
2003,44472,143458,-129965,17070,47746,166460,380137,400904,172137
2004,67090,143458,-129965,18373,47746,166460,195402,516897,172598
2005,82303,143458,-129965,24069,47721,166460,46787,551280,175014
2006,87215,143458,-129965,23190,46941,166460,740,554153,175234
2007,64339,143519,-129965,24053,46636,166460,215614,511080,175287
2008,33242,143631,-129965,21457,46636,166460,450051,323919,173053
2009,3731,143631,-129965,11654,46506,166460,551612,49339,169983
2010,-34134,143631,-129965,11501,30890,166460,478501,-313139,186312
2011,-56454,143578,-129965,5780,32146,166460,319226,-472648,184640
2012,-74662,143578,-129965,5724,31928,166460,155545,-548965,184896
2013,-76197,117942,-129965,7690,58083,166460,121726,-452173,389721
2014,-72337,109887,-129965,14286,58414,166460,147222,-399309,453794
2015,-44447,110520,-129965,14342,58362,166460,319572,-286585,449159
2016,-22964,110563,-129787,20515,58371,166460,404921,-142094,450187
2017,10195,110563,-129695,19999,59593,166460,415857,102063,447956
2018,33544,110563,-129589,18977,69881,166460,332098,253527,434968
2019,64068,111815,-129589,11521,69665,166460,170518,389648,423325
2020,90751,111815,-129589,12147,72503,166460,-23792,421256,420533
2021,98707,111815,-129589,15865,74945,166460,-87027,409521,419384
2022,102062,111815,-109701,-1625,74840,166460,-84976,409567,318931
2023,89712,111815,-109701,-7605,74840,166460,13725,418181,319668
2024,66608,111815,-109701,-7896,74840,166460,177120,379078,319728
2025,35973,111815,-109701,-14036,74840,166460,350918,228388,321515
2026,-7479,111815,-109701,-15070,71807,166460,416150,-77309,323478
2027,-40091,111815,-109701,-15083,69573,166460,311575,-291299,324784
2028,-60690,100069,-109643,-12463,75022,166460,164032,-330942,401521
2029,-90809,100127,-88620,4205,74724,166510,1446,-353222,297942
2030,-100222,101078,-88620,4279,74488,166402,-56811,-351896,292117
2031,-92709,100705,-88620,4833,73208,166257,-9558,-357246,294821
2032,-75640,100705,-88620,5391,73208,166532,96541,-344116,294896
2033,-64802,100705,-88620,9107,73199,166532,164644,-317528,295606
2034,-52804,100705,-88620,12716,72120,166480,232349,-274624,296929
2035,-47078,100705,-88620,14644,73416,166480,259454,-246619,297270
2036,-24494,100705,-88620,14302,67432,166480,342151,-133075,299098
2037,9765,100705,-88620,14719,61335,166480,366825,83718,302190
2038,34832,100705,-88620,8934,57996,166480,305377,227096,302611
2039,63924,100705,-88620,-424,57936,166480,167698,341379,301724
2040,83430,100705,-88620,-874,58830,166480,44549,376429,301142
2041,99866,100705,-88620,-1047,62198,166480,-62655,368829,299108
2042,117045,100705,-88620,-6336,74672,166480,-152803,320611,294683
2043,125511,100705,-88620,-7711,74672,166480,-196659,295859,294938
2044,119204,81124,-88620,-7391,74981,166480,-125036,246856,403700
2045,103911,75827,-88620,-10807,75033,166480,-43882,245727,428768
2046,62838,75881,-88620,-10670,75033,166480,128319,214438,428497
2047,21650,78234,-88557,-10725,74081,166480,250465,81899,418470
2048,-408,79341,-88557,-10596,73908,166480,268795,-17994,413434
2049,-13548,79341,-87560,-10615,75032,166480,256169,-78391,407664
2050,-39753,79290,-86932,-10592,73874,166480,196348,-184225,405667
2051,-64845,79290,-86932,-10992,73940,166480,99098,-250256,405729
2052,-79015,79290,-86932,-6889,67913,166480,42853,-273855,409787
2053,-99083,83767,-86932,4493,54656,166480,-44300,-313717,399521
2054,-93731,96613,-86932,5358,36427,166480,-20420,-390644,340932
2055,-59873,96613,-86932,7939,36373,166480,202807,-334635,341277
2056,-32687,96674,-86932,15848,36442,166480,337481,-199013,342309
2057,-3059,96780,-86932,18159,36447,166480,392304,-4098,342216
2058,22117,96726,-86932,18093,36359,166480,356708,163053,342661
2059,47034,96726,-86917,17272,36471,166480,255210,297578,342213
2060,73811,96726,-86917,16885,36425,166480,94140,380581,342159
2061,95645,96726,-86917,16205,36237,166480,-54087,388457,342192
2062,95882,111577,-86917,9192,14763,166480,-50671,455635,256598
2063,80320,111577,-86917,9206,15933,166480,72959,451532,255099
2064,59663,111577,-86917,9206,15933,166480,227556,396765,255099
2065,35995,111577,-86917,9206,17167,166480,366588,271606,253540
2066,15115,111577,-86917,9206,17045,166480,439437,123114,253694
2067,-9613,111577,-86917,9206,16984,166480,450696,-72022,253769
2068,-35163,111577,-86917,9206,16926,166480,375592,-259410,253842
2069,-48719,111319,-86917,9852,14003,166480,305324,-342076,259691
2070,-76137,98738,-86976,10248,22598,166480,104727,-398824,345013
2071,-88149,97091,-91511,6847,-26932,166480,8189,-405602,458021
2072,-103667,97299,-110433,14087,-24577,166480,-97047,-360088,557794
2073,-127924,97239,-110372,22420,-33073,166480,-238355,-275097,564579
2074,-133232,97189,-110372,21194,-35181,166480,-260672,-249597,567140
2075,-109307,97189,-110372,19373,-35691,166480,-135514,-333533,568134
2076,-82604,97189,-110372,19387,-36680,166480,28228,-357669,568977
2077,-59886,97180,-110372,19424,-36022,166480,164771,-319560,568461
2078,-36513,97235,-110372,19365,-36125,166480,278263,-228138,568222
2079,-6995,97235,-110372,19289,-35641,166480,355181,-61233,567825
2080,21052,97235,-110372,6830,-35353,165228,337803,123313,570028
2081,35576,97235,-110372,1065,-33848,165390,294439,209459,568928
2082,57742,97235,-110372,-1360,-34076,166001,191683,305975,569145
2083,90654,97235,-110372,-3318,-30511,165390,-6851,365386,565478
2084,94072,97235,-110372,-8792,-34885,161652,-33517,358747,569357
